EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
186516.000,178140.800,350481.500,398671.400,206497.600,193155.100,201297.000,189099.800,0.000
183862.400,174470.200,348303.500,392972.200,195931.600,190436.300,196626.300,184372.000,0.000
181606.200,170693.100,346233.100,386192.900,181164.000,187916.900,191822.500,180280.600,0.000
182706.900,171833.800,346950.300,387338.800,182219.300,188939.400,193295.600,182216.400,0.000
185629.100,176245.600,349373.300,394561.400,197185.000,192095.300,198942.000,187473.800,0.000
186499.300,178121.900,350249.500,398243.200,206418.200,193127.300,201266.100,189081.400,0.000
183875.600,174477.900,348088.000,392595.300,195933.000,190446.600,196632.400,184389.500,0.000
181658.600,170735.700,346036.000,385886.300,181288.800,187973.400,191873.800,180334.300,0.000
182748.700,171867.100,346738.400,387022.300,182329.800,188984.500,193333.200,182252.800,0.000
185629.700,176245.700,349137.100,394183.400,197172.400,192091.900,198932.000,187471.000,0.000
186478.700,178103.500,350002.900,397832.700,206333.300,193096.200,201233.800,189065.200,0.000
183881.400,174482.900,347852.300,392233.300,195926.600,190449.900,196635.000,184400.300,0.000
181691.400,170762.700,345812.900,385576.200,181384.700,188013.900,191909.800,180362.100,0.000
182767.600,171884.800,346524.600,386707.900,182413.000,189016.100,193360.800,182268.700,0.000
185604.500,176226.500,348916.800,393809.900,197145.000,192079.500,198916.500,187452.000,0.000
186437.200,178069.600,349782.300,397420.100,206231.500,193058.100,201193.300,189032.200,0.000
183885.100,174485.100,347654.700,391877.100,195897.000,190452.200,196634.700,184402.400,0.000
181739.300,170799.100,345633.600,385296.500,181448.000,188065.200,191958.200,180397.900,0.000
182804.400,171912.500,346336.400,386425.500,182466.100,189054.100,193394.800,182287.800,0.000
185596.200,176220.700,348707.200,393462.500,197113.700,192063.000,198902.000,187435.800,0.000
186406.700,178046.700,349561.700,397029.000,206141.600,193014.400,201155.900,189005.500,0.000
183876.100,174476.900,347441.700,391531.600,195853.200,190436.900,196627.400,184399.500,0.000
181764.000,170818.200,345434.800,385021.700,181479.600,188086.100,191985.800,180416.600,0.000
182819.900,171924.300,346133.800,386146.000,182493.700,189072.100,193417.200,182301.700,0.000
185568.600,176198.500,348485.700,393111.000,197064.600,192040.400,198881.100,187422.400,0.000
186357.700,178008.500,349334.200,396640.100,206053.700,192973.200,201117.500,188982.600,0.000
183869.000,174473.900,347235.500,391198.900,195822.000,190437.000,196628.700,184403.400,0.000
181792.400,170844.300,345246.200,384755.300,181523.800,188126.200,192027.500,180442.900,0.000
182840.800,171945.200,345942.700,385874.200,182536.700,189100.300,193448.600,182317.700,0.000
185555.400,176190.000,348281.500,392775.900,197042.600,192027.400,198869.100,187408.300,0.000
186324.200,177983.900,349121.200,396259.200,205982.600,192935.800,201078.000,188953.700,0.000
183862.800,174469.000,347036.700,390863.300,195798.000,190430.300,196622.100,184400.400,0.000
181817.300,170864.000,345063.400,384479.400,181568.800,188153.300,192055.900,180463.200,0.000
182858.400,171959.300,345755.300,385590.100,182583.200,189121.800,193465.900,182324.600,0.000
185539.000,176177.900,348079.300,392438.600,197031.200,192009.800,198846.400,187388.900,0.000
186298.000,177961.600,348919.300,395897.700,205929.000,192901.900,201042.200,188930.200,0.000
183870.100,174473.800,346852.400,390547.500,195794.900,190430.300,196621.500,184407.800,0.000
181853.800,170890.500,344887.100,384208.200,181635.700,188182.400,192083.200,180487.500,0.000
182886.500,171977.900,345575.300,385315.300,182647.600,189146.900,193487.900,182340.800,0.000
185534.600,176171.500,347885.600,392120.300,197027.800,192000.100,198836.600,187379.500,0.000
186276.300,177942.700,348721.100,395549.000,205877.100,192867.000,201012.200,188909.600,0.000
183873.400,174475.400,346663.300,390226.100,195795.000,190421.600,196616.500,184404.800,0.000
181876.100,170904.400,344705.100,383925.100,181715.500,188212.800,192111.400,180505.800,0.000
182895.000,171982.900,345388.400,385022.900,182727.800,189168.700,193506.900,182348.100,0.000
185511.300,176152.900,347688.800,391783.500,197022.900,191982.500,198820.600,187361.700,0.000
186233.800,177910.600,348513.900,395183.000,205813.400,192826.400,200978.000,188879.800,0.000
183856.300,174459.800,346464.500,389889.400,195792.300,190407.100,196604.600,184394.800,0.000
181894.700,170918.300,344524.300,383635.400,181807.200,188230.200,192127.100,180517.100,0.000
182909.400,171993.200,345206.400,384734.500,182813.500,189179.500,193517.700,182354.700,0.000
185499.600,176145.400,347498.500,391462.200,197024.400,191967.000,198809.800,187348.900,0.000
186204.600,177889.000,348320.800,394839.300,205747.800,192796.200,200951.200,188858.200,0.000
183849.000,174453.800,346284.400,389583.700,195770.500,190404.300,196601.300,184397.300,0.000
181919.000,170935.500,344356.000,383386.200,181853.400,188265.100,192154.900,180541.700,0.000
182932.100,172009.100,345034.600,384494.200,182845.100,189207.500,193540.100,182371.600,0.000
185488.500,176135.300,347312.500,391187.000,196983.600,191963.000,198801.200,187345.500,0.000
186180.500,177870.100,348131.900,394548.400,205670.600,192780.300,200930.000,188849.400,0.000
183843.700,174442.500,346098.100,389319.400,195702.900,190398.000,196593.000,184395.500,0.000
181939.500,170943.800,344179.000,383166.000,181814.700,188276.600,192170.000,180555.600,0.000
182946.700,172018.300,344859.900,384278.300,182817.500,189216.000,193551.500,182380.700,0.000
185476.700,176130.100,347127.600,390925.900,196941.900,191943.100,198783.400,187328.300,0.000
186153.700,177851.300,347939.800,394249.300,205612.500,192735.900,200889.100,188818.000,0.000
183836.800,174442.400,345919.500,389050.600,195664.000,190385.500,196579.800,184386.000,0.000
181950.100,170956.300,344010.200,382934.300,181797.800,188295.900,192185.300,180563.700,0.000
182961.400,172035.500,344692.400,384044.900,182815.500,189238.500,193569.300,182390.600,0.000
185463.700,176121.500,346948.300,390651.400,196935.000,191936.700,198774.200,187321.300,0.000
186129.500,177832.700,347760.900,393949.100,205598.500,192718.700,200871.700,188805.700,0.000
183837.900,174441.800,345756.400,388770.700,195662.800,190386.500,196582.700,184389.000,0.000
181983.100,170985.000,343865.500,382694.200,181847.500,188322.100,192218.600,180588.900,0.000
182994.100,172061.200,344551.600,383803.900,182881.900,189268.400,193603.600,182414.200,0.000
185481.500,176137.500,346808.000,390377.800,196967.000,191950.600,198788.600,187335.300,0.000
186138.000,177848.000,347620.500,393660.400,205608.300,192720.600,200878.900,188819.900,0.000
183862.700,174467.700,345619.100,388500.200,195706.000,190405.500,196604.400,184414.100,0.000
182016.900,171013.900,343725.200,382444.500,181941.200,188359.700,192252.700,180620.300,0.000
182997.000,172061.100,344386.600,383529.500,182954.000,189274.300,193608.800,182418.000,0.000
185447.600,176105.000,346613.100,390054.300,196946.300,191912.900,198754.700,187301.600,0.000
186080.300,177792.000,347403.600,393301.100,205515.200,192658.300,200818.900,188764.000,0.000
183803.600,174409.500,345399.700,388156.800,195656.000,190356.500,196552.500,184367.100,0.000
181977.500,170965.500,343517.400,382133.400,181957.800,188332.200,192216.700,180587.400,0.000
182987.800,172044.000,344206.100,383249.900,182987.700,189273.400,193598.800,182408.000,0.000
185438.200,176096.900,346448.400,389784.900,196941.700,191909.300,198748.400,187295.800,0.000
186073.600,177787.100,347251.300,393041.800,205482.100,192653.400,200814.300,188759.800,0.000
183827.800,174430.900,345268.200,387934.100,195660.600,190373.800,196570.900,184387.500,0.000
182022.600,171008.600,343393.200,381941.600,181995.900,188368.400,192250.900,180620.800,0.000
183016.000,172072.500,344068.600,383052.300,183001.900,189300.200,193623.300,182427.100,0.000
185445.700,176105.500,346298.600,389565.400,196922.900,191919.000,198756.500,187300.900,0.000
186073.600,177790.300,347096.300,392810.100,205455.700,192651.400,200814.700,188762.200,0.000
183827.100,174433.700,345109.500,387711.100,195638.000,190376.900,196580.900,184395.200,0.000
182029.800,171014.800,343238.300,381729.600,181969.400,188387.500,192273.300,180634.300,0.000
183015.900,172072.800,343911.800,382831.700,182975.000,189312.800,193638.800,182435.000,0.000
185430.300,176095.600,346139.000,389321.900,196898.200,191908.000,198750.700,187295.900,0.000
186052.900,177776.000,346939.200,392549.800,205432.200,192637.300,200803.300,188756.800,0.000
183826.900,174436.400,344961.500,387466.800,195637.400,190377.800,196587.100,184404.800,0.000
182037.000,171020.300,343089.800,381497.300,181978.900,188388.400,192279.900,180640.300,0.000
183017.800,172070.700,343759.200,382591.800,182978.500,189309.200,193637.900,182432.800,0.000
185432.100,176097.000,345987.300,389066.900,196898.800,191903.800,198748.900,187294.100,0.000
186048.000,177774.800,346784.800,392283.300,205429.000,192622.300,200795.800,188751.900,0.000
183828.600,174439.500,344810.900,387213.400,195644.300,190369.300,196581.800,184399.500,0.000
182051.900,171031.200,342948.000,381270.600,182016.300,188397.900,192291.000,180646.100,0.000
183032.500,172077.900,343617.800,382368.300,183016.700,189320.100,193647.000,182439.100,0.000
185428.200,176086.500,345834.800,388821.800,196901.400,191896.700,198741.300,187287.000,0.000
186045.500,177770.000,346636.800,392041.700,205426.800,192618.700,200794.000,188750.200,0.000
183830.500,174438.300,344666.100,386986.500,195656.700,190374.500,196587.300,184404.300,0.000
182058.200,171032.800,342802.800,381053.300,182029.900,188401.900,192296.700,180650.700,0.000
183037.000,172082.400,343473.500,382149.200,183020.500,189317.600,193650.100,182440.400,0.000
185422.500,176084.100,345691.100,388594.100,196893.800,191894.400,198738.800,187285.700,0.000
186029.200,177757.700,346489.600,391806.200,205407.500,192610.700,200783.400,188746.100,0.000
183833.700,174439.400,344526.800,386765.600,195649.500,190373.800,196586.900,184408.500,0.000
182063.900,171035.100,342664.300,380835.200,182025.400,188408.800,192299.900,180656.100,0.000
183038.100,172083.300,343334.100,381927.200,183018.200,189324.000,193652.300,182442.500,0.000
185418.100,176081.600,345552.000,388369.000,196894.800,191887.000,198733.700,187282.500,0.000
186021.600,177750.300,346350.300,391574.500,205400.300,192599.700,200773.900,188735.600,0.000
183821.600,174428.900,344386.100,386529.400,195638.700,190365.300,196577.500,184399.800,0.000
182073.400,171047.000,342537.500,380616.500,182041.700,188419.100,192310.300,180665.600,0.000
183049.900,172098.400,343206.200,381712.300,183046.800,189333.500,193662.100,182450.500,0.000
185417.400,176088.300,345414.600,388143.300,196907.600,191884.200,198729.300,187274.400,0.000
186019.300,177755.200,346208.700,391342.200,205401.300,192592.300,200764.600,188724.500,0.000
183823.800,174435.800,344246.800,386296.700,195647.000,190357.300,196568.500,184392.300,0.000
182072.500,171047.400,342391.300,380381.800,182064.300,188405.100,192296.200,180656.500,0.000
183055.300,172099.000,343063.100,381482.000,183073.100,189325.800,193651.900,182446.200,0.000
185421.600,176085.900,345275.500,387913.800,196912.700,191889.800,198728.900,187276.300,0.000
186011.400,177747.700,346065.900,391105.100,205383.300,192591.400,200760.000,188721.900,0.000
183816.400,174432.900,344105.800,386068.800,195648.200,190360.200,196571.000,184395.000,0.000
182072.000,171048.600,342255.700,380170.200,182086.600,188415.100,192305.200,180664.500,0.000
183050.700,172095.300,342925.200,381270.700,183077.200,189330.300,193657.300,182448.500,0.000
185417.900,176082.700,345136.300,387700.600,196896.100,191885.400,198731.500,187274.900,0.000
186013.000,177745.000,345931.600,390896.800,205361.000,192587.300,200763.300,188723.800,0.000
183830.000,174437.000,343978.900,385875.900,195635.500,190367.900,196580.700,184404.800,0.000
182085.600,171055.400,342130.200,379985.600,182075.700,188423.800,192315.800,180673.300,0.000
183060.800,172101.100,342799.400,381086.300,183058.700,189338.700,193661.800,182451.800,0.000
185417.500,176083.500,345005.400,387502.900,196868.800,191884.500,198721.400,187269.900,0.000
186004.300,177745.900,345797.600,390698.500,205350.800,192583.000,200749.900,188719.900,0.000
183818.000,174435.900,343840.800,385682.100,195622.800,190364.200,196571.400,184404.000,0.000
182082.300,171061.600,341996.800,379802.000,182059.900,188432.300,192321.300,180681.600,0.000
183058.200,172107.500,342668.700,380901.000,183052.400,189350.800,193673.900,182462.000,0.000
185411.600,176083.900,344874.100,387307.600,196870.600,191888.800,198726.800,187275.600,0.000
185999.600,177743.500,345664.900,390491.100,205346.700,192573.300,200741.400,188716.000,0.000
183818.700,174434.500,343714.100,385478.900,195620.400,190361.600,196568.800,184403.100,0.000
182087.800,171064.000,341874.200,379608.300,182070.000,188436.200,192324.800,180685.800,0.000
183061.500,172109.900,342540.400,380702.400,183065.300,189346.500,193669.900,182460.100,0.000
185409.000,176082.800,344741.300,387098.900,196877.900,191881.200,198719.800,187270.200,0.000
185994.400,177738.500,345531.200,390277.500,205343.200,192572.300,200740.800,188715.200,0.000
183821.400,174437.000,343582.500,385273.400,195624.400,190366.300,196576.400,184410.000,0.000
182104.200,171077.700,341746.000,379417.600,182103.500,188446.800,192340.400,180700.500,0.000
183076.500,172122.200,342416.500,380518.300,183107.800,189360.700,193687.100,182475.500,0.000
185410.600,176085.500,344614.100,386902.700,196894.200,191880.700,198723.200,187273.900,0.000
185987.600,177733.600,345401.900,390069.500,205336.800,192563.100,200736.200,188710.300,0.000
183818.600,174431.300,343453.300,385067.900,195629.700,190358.300,196572.100,184404.600,0.000
182103.400,171070.700,341617.300,379221.600,182135.900,188447.000,192342.500,180698.000,0.000
183076.700,172116.800,342287.400,380324.000,183144.900,189357.200,193689.000,182473.800,0.000
185411.000,176079.100,344485.900,386702.800,196904.400,191875.300,198724.700,187272.100,0.000
185986.500,177726.000,345272.200,389864.200,205317.300,192552.800,200733.500,188706.900,0.000
183820.400,174429.000,343325.800,384875.600,195626.100,190357.200,196573.000,184407.700,0.000
182113.800,171078.300,341495.700,379048.400,182159.000,188459.100,192351.300,180706.800,0.000
183084.800,172124.600,342166.100,380154.200,183164.200,189370.300,193697.500,182482.300,0.000
185410.800,176082.900,344363.400,386521.200,196899.300,191879.400,198724.300,187274.400,0.000
185979.800,177725.700,345151.800,389675.400,205299.100,192556.500,200730.400,188709.100,0.000
183818.300,174427.100,343207.200,384693.600,195612.100,190366.200,196577.600,184410.200,0.000
182125.600,171083.500,341383.700,378884.300,182164.700,188471.600,192364.800,180715.700,0.000
183097.500,172130.600,342053.600,379990.800,183167.500,189378.000,193706.900,182488.600,0.000
185410.100,176080.300,344244.800,386343.200,196885.500,191878.700,198723.600,187273.500,0.000
185976.800,177721.800,345031.800,389490.300,205280.500,192545.700,200723.100,188702.600,0.000
183828.600,174435.500,343094.200,384517.300,195592.800,190359.900,196573.300,184405.900,0.000
182144.300,171098.100,341273.300,378720.600,182151.700,188474.800,192368.200,180715.000,0.000
183111.400,172141.400,341940.000,379828.400,183165.800,189381.700,193712.500,182488.000,0.000
185413.800,176082.400,344125.400,386168.900,196882.600,191875.800,198723.300,187269.900,0.000
185971.500,177716.800,344907.900,389302.100,205263.800,192540.300,200717.800,188696.800,0.000
183835.400,174440.900,342975.700,384340.200,195587.600,190362.900,196577.700,184407.900,0.000
182161.300,171112.300,341160.200,378558.500,182154.500,188486.500,192382.200,180721.500,0.000
183132.100,172160.100,341832.900,379668.800,183173.500,189399.800,193732.800,182500.500,0.000
